INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2022,1,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,4,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,6,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,7,8.5,,,,,,,,,,,,,,,,
2022,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,14,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,15,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,16,8.1,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
2022,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,23,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,24,8.2654697,0,0,0,0,0,0,0,0,0,0,5,10,10,75,,
2022,26,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,29,8.4,0,0,0,0,0,0,0,0,0,0,1,2,3,94,,
2022,30,8.4,,,,,,,,,,,,,,,,
2022,32,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,33,8.25,0,0,0,0,0,0,0,0,0,0,5,10,35,50,,
2022,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,37,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,38,8.13573527,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,39,8.37425029,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,41,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,45,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,47,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,48,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,49,8.5,,,,,,,,,,,,,,,,
2022,54,,0,0,0,0,0,0,0,0,0,0,0,5,15,80,,
2022,56,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,61,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,65,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,68,8.3,,,,,,,,,,,,,,,,
2022,80,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,85,8.09511103,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,89,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,90,7.8,0,0,0,0,0,0,0,0,0,0,5,10,15,70,,
2022,91,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,95,8.2377272,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,97,8.1,,,,,,,,,,,,,,,,
2022,98,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,99,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,102,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,105,8.1,,,,,,,,,,,,,,,,
2022,107,8.35911906,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,110,8.37614642,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,112,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,114,8.2,,,,,,,,,,,,,,,,
2022,115,8.1,4.00E-08,1.70E-07,1.31E-06,8.35E-06,4.76E-05,0.00024259,0.00110363,0.00448377,0.01626818,0.05271297,0.15254015,0.39422509,0.90991848,98.46844767,,
2022,116,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,117,8.4,,,,,,,,,,,,,,,,
2022,118,8.2,,,,,,,,,,,,,,,,
2022,119,,0,0,0,0,0,0,0,0,0,0,0,5,15,80,,
2022,121,8.43362877,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,127,8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,128,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2022,135,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,1,5.9,0,0,0,0,0,0,0,0,0,1,4,10,20,65,,
2023,4,6.5,5,2.5,2.5,2.5,2.5,2.5,2.5,5,5,5,5,5,5,50,,
2023,5,4.5,0,0,0,0,0,0,1,3,6,10,15,20,20,25,,
2023,6,5.1,0,0,0,0,0,0,0,0,0,5,5,10,10,70,,
2023,7,3.7,,,,,,,,,,,,,,,,
2023,8,5.5,0,0,0,0,0,0,0,0,0,0,0,5,15,80,,
2023,14,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,15,7.9,0,0,0,0,0,0,0,0,0,0,5,10,25,60,,
2023,16,4.9,0,0,0,0,0,0,0,1,5,8,11,20,30,25,,
2023,20,,0,0,0,0,0,0,0,0,0,0,0,10,15,75,,
2023,23,7,0,0,0,0,0,0,0,0,0,0,0,5,20,75,,
2023,24,6.03283618,0,0,0,0,0,0,0,0,5,10,10,15,25,35,,
2023,26,6.9,5,2,2,2,2,2,2,2,2,2,2,5,5,65,,
2023,29,6.1,0,0,0,0,0,0,0.5,1,1.5,2.5,4,6,8,76.5,,
2023,30,8.4,,,,,,,,,,,,,,,,
2023,32,7.2,2.0522412,0.76930863,0.89463639,1.11161219,1.36598528,1.65039821,1.96408868,2.30230612,2.65824296,3.02312363,3.38646643,3.73651969,4.06085433,71.02421629,,
2023,33,6,0,0,0,0,0,0,0,0,5,5,10,20,35,25,,
2023,36,8,0,0,0,0,0,0,0,0,0,0,0,10,10,80,,
2023,37,7,0,0,0,0,0,0,0,0,0,0,0,0,4,96,,
2023,38,5.01388647,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
2023,39,6.7772176,0,0,0,0,0,0,0,0,0,5,5,10,20,60,,
2023,41,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,42,,0,0,0,0,0,0,0,0,0,0,0,5,30,65,,
2023,45,4.27,0,0,0,0,0,0,0,0,0,0,17.5,50,17.5,15,,
2023,47,5.7,0,0,0,0,0,0,0,0,0,0,0,5,10,85,,
2023,48,4.8,0,0,0,0,0,0,0,0,0,0,0,20,50,30,,
2023,49,7.8,,,,,,,,,,,,,,,,
2023,54,,0,0,0,0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,,
2023,56,6.8,0,0,0,0,0,0,0,0,0,0,0,0,20,80,,
2023,61,4.8,0,0,0,0,0,0,0,0,2.5,10,17.5,20,30,20,,
2023,65,4.9,0,0,0,0,0,0,0,0,0,0,10,20,30,40,,
2023,68,6.2,,,,,,,,,,,,,,,,
2023,80,3.3,0,0,0,0,0,0,0.40899796,3.27198364,26.78936605,43.96728016,21.88139059,3.27198364,0.40899796,0,,
2023,85,4.48575551,0,0,0,0,0,0,6.00E-08,4.60E-05,0.00948281,0.52183911,7.87496468,33.59819447,41.50984263,16.48563022,,
2023,88,5.6,0,0,0,0,0,0,0,0,0,0,0,5,25,70,,
2023,89,5.1,0,0,0,0,0,0,0,0,0,0,5,10,15,70,,
2023,90,4.5,0,1.25,1.25,1.25,1.25,1.25,1.5,2.25,2.5,2.5,15,20,30,20,,
2023,91,5.31,0,0,0,0,0,0,0,0,0,0,0,5,10,85,,
2023,93,2.7,0,0,0,0,0,0,10,20,45,20,5,0,0,0,,
2023,95,5.55648287,0,0,3.00E-08,9.90E-07,2.31E-05,0.0003965,0.00500171,0.04633991,0.31531922,1.57581135,5.78384304,15.5914773,30.86857124,45.81321564,,
2023,97,5.3,,,,,,,,,,,,,,,,
2023,98,6,0,0,0,0,0,0,0,0,5,5,15,20,20,35,,
2023,99,5,0,0,0,0,0,0,0,0,0,0,0,10,20,70,,
2023,101,5.9,0,0,0,0,0,0,0,0,0,2,4,7,12,75,,
2023,102,5.9,0,0,0,0,0,0,0,5,5,10,10,15,15,40,,
2023,105,5.7,,,,,,,,,,,,,,,,
2023,107,5.69591553,0,1.47E-06,1.64E-05,0.00015121,0.00114678,0.00716773,0.03692457,0.15678992,0.54881121,1.58365313,3.76752128,7.38978983,11.9510709,74.55695554,,
2023,110,8.42649027,0,0,0,0,0,0,0,0,0,0,0,0,5.60E-07,99.99999943,,
2023,112,6.2,0,0,0,0,0,0,0,0,0,0,0,10,20,70,,
2023,114,4.4,,,,,,,,,,,,,,,,
2023,115,4,0.03652558,0.05776983,0.18611636,0.4702447,1.06111459,2.13847329,3.8490376,6.18743035,8.8834332,11.391099,15,18,17.5,15.23875549,,
2023,116,5,1,1,1,1,1,2.5,2.5,2.5,2.5,5,5,10,15,50,,
2023,117,5.5,,,,,,,,,,,,,,,,
2023,118,5.1,,,,,,,,,,,,,,,,
2023,119,2.2,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2023,121,5.5164913,0,0,0,0,0.5,0.5,1,1,1,2,3,6,10,75,,
2023,127,8,1,2,2,2,2,3,3,3,4,4,4,10,10,50,,
2023,128,9,0,0,1,1,1,1,1,1,2,2,2,3,5,80,,
2023,135,5.2,0,0,0,0,0,0,0,0,0,5,10,15,20,50,,
2023Sep,1,3.5,,,,,,,,,,,,,,,,
2023Sep,4,5,5,2.5,2.5,2.5,5,5,5,5,7.5,10,10,10,10,20,,
2023Sep,5,3,0,0,0,0,0,1,3,6,20,20,20,15,10,5,,
2023Sep,6,3.5,0,0,0,0,0,0,0,10,10,30,35,10,5,0,,
2023Sep,8,3.9,0,0,0,0,0,0,0,0,5,15,31,29,15,5,,
2023Sep,14,7.4,0,0,0,0,0,0,0,0,0,0,0,1,1,98,,
2023Sep,16,3.3,0,0,0,1,2,3,6,10,20,23,19,8,5,3,,
2023Sep,20,,0,0,0,0,0,0,0,5,10,10,10,15,15,35,,
2023Sep,23,5.8,0,0,0,0,0,0,0,0,0,0,5,10,30,55,,
2023Sep,24,4.87836938,0,0,0,0,0,0,5,5,10,10,15,15,20,20,,
2023Sep,26,5,5,2,2,2,2,2,2,2,2,6,6,7,10,50,,
2023Sep,29,4.5,0,0,0,0,0,0,0.5,1,1.5,2.5,4,6,10,74.5,,
2023Sep,32,6.8,,,,,,,,,,,,,,,,
2023Sep,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023Sep,37,5.8,0,0,0,0,0,0,0,0,0,0,0,0,2,98,,
2023Sep,39,5.19902143,0,0,0,0,0,0,0,0,0,5,10,20,30,35,,
2023Sep,45,4.195,0,0,0,0,0,0,0,0,0,10,15,60,15,0,,
2023Sep,47,4.6,,,,,,,,,,,,,,,,
2023Sep,48,4,0,0,0,0,0,0,0,0,0,0,55,25,15,5,,
2023Sep,49,6.74,,,,,,,,,,,,,,,,
2023Sep,54,,0,0,0,0,0,0,0,0,20,20,20,20,20,0,,
2023Sep,56,5.8,0,0,0,0,0,0,0,0,0,0,0,10,40,50,,
2023Sep,61,4.1,0,0,0,0,0,0,0,5,7.5,12.5,17.5,22.5,20,15,,
2023Sep,68,3.8,,,,,,,,,,,,,,,,
2023Sep,85,3.07021252,0,0,0,0,3.60E-07,0.00042126,0.08983008,3.60473704,28.80004941,48.54664206,17.61263277,1.32613812,0.0194957,5.32E-05,,
2023Sep,88,4.9,0,0,0,0,0,0,0,0,0,0,5,15,20,60,,
2023Sep,89,3.8,0,0,0,0,0,0,2.5,5,15,20,30,10,5,12.5,,
2023Sep,90,3.4,0,0,0,0,0,5,10,15,20,30,10,10,0,0,,
2023Sep,91,4.74,0,0,0,0,0,0,0,0,0,0,10,25,30,35,,
2023Sep,93,3.8,0,0,0,0,0,0,0,0,5,15,45,25,10,0,,
2023Sep,95,4.9748292,0,0,1.00E-08,5.30E-07,1.80E-05,0.00041818,0.00656621,0.0697617,0.5015022,2.43939615,8.02870576,17.87979223,26.94220348,44.13163552,,
2023Sep,97,3.9,,,,,,,,,,,,,,,,
2023Sep,98,4.6,0,0,0,0,0,0,0,0,5,5,15,20,30,25,,
2023Sep,99,3.3,,,,,,,,,,,,,,,,
2023Sep,101,4.8,,,,,,,,,,,,,,,,
2023Sep,102,4.6,,,,,,,,,,,,,,,,
2023Sep,107,4.51258446,0,0.01169373,0.04178078,0.13163033,0.36567807,0.89580263,1.93509568,3.68616428,6.19203897,9.17240427,11.98191075,13.80270884,14.02164518,37.76144649,,
2023Sep,110,8,0,0,0,0,0,0,7.00E-08,1.39E-06,2.06E-05,0.00024015,0.00219501,0.01576505,0.08898815,99.89278954,,
2023Sep,112,5.5,0,0,0,0,0,0,0,0,0,0,0,10,20,70,,
2023Sep,114,2.6,,,,,,,,,,,,,,,,
2023Sep,115,2.2,1.53155233,1.39563631,3.08420901,5.18725623,7.79189365,10.45350429,12.52552457,13.40435892,12.81187343,10.93693058,8.33860975,5.67813578,3.45326408,3.40725107,,
2023Sep,116,3.7,1,1,1,1,1,2.5,2.5,2.5,7.5,15,30,20,10,5,,
2023Sep,117,4,,,,,,,,,,,,,,,,
2023Sep,118,4.3,,,,,,,,,,,,,,,,
2023Sep,121,4.56231795,0,0,0,0,0.5,0.5,1,1,1,2,3,6,10,75,,
2023Sep,127,6.5,2,2,2,2,2,5,5,5,5,5,5,5,15,40,,
2023Sep,128,8,0,0,1,1,1,1,1,1,2,2,4,6,10,70,,
2023Sep,135,4.2,0,0,0,0,0,0,0,0,5,10,20,30,25,10,,
2024,1,2.1,0,0,0,2,3,12,20,26,20,12,3,2,0,0,,
2024,4,2.5,5,2.5,2.5,2.5,5,10,10,10,10,10,10,7.5,5,10,,
2024,5,2.2,0,0,0,2,3,10,15,20,15,9,8,7,6,5,,
2024,6,2.8,0,0,0,0,0,5,10,15,30,20,15,5,0,0,,
2024,8,2.1,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2024,14,6.8,0,0,0,0,0,0,0,0,1,1,2,3,6,87,,
2024,15,2.7,0,0,0,5,10,10,10,10,10,10,10,10,10,5,,
2024,16,2.7,1,2,4,2,4,5,9,13,17,16,11,8,5,3,,
2024,20,,0,0,0,0,0,5,10,20,30,15,10,5,5,0,,
2024,23,2.8,0,0,0,0,1,7,11,14,18,16,12,9,7,5,,
2024,24,1.7,0,0,0,3,10,30,30,10,10,4,3,0,0,0,,
2024,26,1.8,0,5,5,5,10,12,18,12,10,5,5,5,4,4,,
2024,29,2.2,0,0,0,0.5,3,11.5,20,30,20,8,5,1,0.5,0.5,,
2024,30,2,,,,,,,,,,,,,,,,
2024,32,3.3,0.55372188,0.75774751,1.34342847,2.33302638,3.74556945,5.52730547,7.5087383,9.39028977,10.81060525,11.45724788,11.17815209,10.03966158,8.30093977,17.05356618,,
2024,33,4,0,0,0,0,0,5,5,10,15,20,15,10,10,10,,
2024,36,4,0,0,0,0,0,0,0,0,5,15,20,30,20,10,,
2024,37,2.7,0,0,0,0,0,0,5,20,43,20,10,2,0,0,,
2024,38,1.78200122,0,0,0,0,0,0,60,40,0,0,0,0,0,0,,
2024,39,2.07184582,0,0,0,0,5,10,25,30,15,10,5,0,0,0,,
2024,41,3,0,0,0,0,0,0,0,0,60,40,0,0,0,0,,
2024,45,0.56,0,0,0,15,50,15,15,5,0,0,0,0,0,0,,
2024,49,2.4,,,,,,,,,,,,,,,,
2024,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2024,56,4,0,0,0,0,0,0,0,0,0,20,30,30,20,0,,
2024,65,2,0,0,0,0,0,10,20,40,30,0,0,0,0,0,,
2024,68,1.6,,,,,,,,,,,,,,,,
2024,80,2.6,0,0,0,0,0,1.02249489,8.99795501,29.85685072,38.44580777,16.76891616,4.49897751,0.40899796,0,0,,
2024,85,1.70061825,1.06E-06,0.00020893,0.01562537,0.4486066,5.00178539,21.91789643,38.11250246,26.40917798,7.27166899,0.78868118,0.03330126,0.00054099,3.35E-06,1.00E-08,,
2024,88,2.4,0,0,0,0,0,5,10,40,25,15,5,0,0,0,,
2024,89,2.1,0,0,0,2.5,5,10,15,35,15,10,5,2.5,0,0,,
2024,90,2.3,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2024,91,2.53,0,0,0,0,0,5,20,30,15,15,10,5,0,0,,
2024,95,2.80962756,9.30E-07,4.80E-05,0.00147791,0.0273473,0.3038095,2.02632687,8.11407168,19.50694942,28.15535832,24.39798401,12.69310897,3.96463543,0.74346356,0.06541815,,
2024,97,1.6,,,,,,,,,,,,,,,,
2024,98,2.1,0,0,0,5,5,10,15,20,15,15,5,5,5,0,,
2024,99,1.8,0,0,0,0,0,10,70,20,0,0,0,0,0,0,,
2024,102,1.9,0,0,0,0,10,15,30,20,15,10,0,0,0,0,,
2024,105,2,,,,,,,,,,,,,,,,
2024,107,2.39075941,0,0.73789957,1.77527421,3.67868886,6.56581726,10.09391563,13.36629281,15.24565783,14.97845084,12.67572887,9.23979258,5.80137362,3.13742307,2.70368485,,
2024,110,2.00224794,0.00669464,0.06115768,0.4147061,1.94488818,6.3119249,14.18229464,22.06976993,23.79032095,17.76513747,9.1885347,3.29086237,0.81578513,0.13989835,0.01802495,,
2024,112,3.1,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024,114,1.5,,,,,,,,,,,,,,,,
2024,117,2,,,,,,,,,,,,,,,,
2024,118,1.8,,,,,,,,,,,,,,,,
2024,119,1.7,0,0,0,5,5,10,60,10,5,5,0,0,0,0,,
2024,121,1.83929636,1,2,3,5,10,13,22,18,14,6,3,1,1,1,,
2024,127,3.6,2.5,2.5,2.5,5,5,7.5,7.5,7.5,10,10,10,10,10,10,,
2024,128,3,0,1,1,1,2,3,5,15,20,20,15,10,4,3,,
2024,135,2.3,0,0,0,0,0,10,20,30,20,15,5,0,0,0,,
2024Sep,1,2,,,,,,,,,,,,,,,,
2024Sep,4,2.3,5,2.5,2.5,2.5,5,10,10,10,10,10,10,7.5,5,10,,
2024Sep,5,2.1,0,0,1,2,3,10,15,20,15,9,8,7,6,4,,
2024Sep,6,2.85,0,0,0,0,0,5,10,15,20,30,15,5,0,0,,
2024Sep,14,6.9,0,0,0,0,0,0,0,0,1,1,2,3,5,88,,
2024Sep,16,2.7,1,3,4,5,7,8,11,13,18,12,8,5,3,2,,
2024Sep,20,,0,0,0,0,0,5,10,20,30,15,10,5,5,0,,
2024Sep,23,2.5,0,0,0,1,2,8,12,15,18,15,11,8,6,4,,
2024Sep,24,1.2122674,0,0,5,15,20,25,15,10,5,5,0,0,0,0,,
2024Sep,26,1.8,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2024Sep,29,2.1,0,0,0,0.5,5,11.5,20,34,20,5,2,1,0.5,0.5,,
2024Sep,32,3,,,,,,,,,,,,,,,,
2024Sep,36,7,0,0,0,0,0,0,0,0,0,0,0,10,10,80,,
2024Sep,37,2.5,0,0,0,0,0,5,10,33,35,10,5,2,0,0,,
2024Sep,39,2.06581134,0,0,0,5,15,15,25,25,10,5,0,0,0,0,,
2024Sep,45,0.215,0,5,15,60,20,0,0,0,0,0,0,0,0,0,,
2024Sep,49,1.91,,,,,,,,,,,,,,,,
2024Sep,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2024Sep,56,3.2,0,0,0,0,0,0,5,15,20,30,20,10,0,0,,
2024Sep,68,1.6,,,,,,,,,,,,,,,,
2024Sep,85,1.55239456,1.90E-07,8.61E-05,0.01194725,0.51000832,6.83415171,29.38730469,41.26429777,19.01102989,2.84380705,0.13535233,0.00200558,9.08E-06,1.00E-08,0,,
2024Sep,88,2.2,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2024Sep,89,1.8,0,0,2,5,7,12,35,18,13,4,3,1,0,0,,
2024Sep,90,2,0,0,0,0,0,20,30,35,15,0,0,0,0,0,,
2024Sep,91,2.44,0,0,0,2,5,8,16,18,20,15,11,5,0,0,,
2024Sep,95,2.16060049,0.00014049,0.00371911,0.05911026,0.56403672,3.23126853,11.11373155,22.94922038,28.45097496,21.17617673,9.46278854,2.53870302,0.40890823,0.03954221,0.00167925,,
2024Sep,98,2.4,0,0,0,5,5,10,15,15,20,15,5,5,5,0,,
2024Sep,99,1.6,,,,,,,,,,,,,,,,
2024Sep,102,1.7,,,,,,,,,,,,,,,,
2024Sep,107,1.9990704,1,2.01310343,3.78774176,6.29568851,9.24396376,11.99024509,13.73898181,13.90716679,12.43599363,9.82379381,6.85540695,4.22610193,2.3014209,2.38039163,,
2024Sep,110,1.7,0.6133496,1.37018991,3.38688063,6.87627161,11.46726259,15.70849302,17.67609453,16.33873879,12.40591785,7.73765823,3.96412278,1.66810343,0.57651909,0.21039792,,
2024Sep,112,2.7,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024Sep,114,1.5,,,,,,,,,,,,,,,,
2024Sep,117,2,,,,,,,,,,,,,,,,
2024Sep,118,1.8,,,,,,,,,,,,,,,,
2024Sep,121,1.92753337,1,2,3,5,10,13,22,18,14,6,3,1,1,1,,
2024Sep,127,3,2.5,2.5,2.5,5,5,7.5,7.5,7.5,10,10,10,10,10,10,,
2024Sep,128,3,0,1,1,1,2,3,5,15,20,20,15,10,4,3,,
2024Sep,135,2.3,0,0,0,0,0,10,20,35,20,10,5,0,0,0,,
2027,4,1.9,10,2.5,2.5,2.5,5,10,15,15,7.5,7.5,5,5,2.5,10,,
2027,5,2,0,0,0,1,4,15,30,30,15,4,1,0,0,0,,
2027,6,2.3,0,0,0,0,5,10,10,30,30,10,5,0,0,0,,
2027,8,1.8,0,0,0,3,15,20,27,22,10,2,1,0,0,0,,
2027,14,5.8,1,1,1,1,1,2,2,3,4,4,5,6,7,62,,
2027,15,2.2,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
